phrase_id|balise_lieu_obj|balise_lieu_loc|balise_act|balise_doc|balise_perc|balise_tps|balise_dyn|phrase
34.0||||||| Agir à long terme | Agir à long terme  dans un monde incertain nécessite donc de distinguer , d' une part , les objectifs majeurs qui s'imposent tout au long de l' action , qui sont de l' ordre du projet d' ensemble et de la stratégie , d' autre part , les objectifs particuliers et plus ou moins circonstanciels , qui sont de l' ordre de la réactivité et de la tactique . 
35.0||||||| Articuler des tactiques et des réactions à une stratégie | Articuler des tactiques et des réactions à une stratégie  nécessite une forte réflexivité , c'est-à-dire de faire retour en permanence sur l' analyse des résultats des actions précédentes . 
37.0||||||| d' urbanisme de , management stratégique urbain |On peut qualifier ce type  d' urbanisme de , management stratégique urbain  ,. 4 . 
38.0||||d' un programme , le projet , le montage financier et la réalisation||| des opérations urbaines longues et complexes ,|La réflexivité , nécessaire dans  des opérations urbaines longues et complexes , remet en partie en cause la chronologie ancienne qui allait des études préalables à la réception des travaux , en passant par le diagnostic , les scénarios , le choixd' un programme , le projet , le montage financier et la réalisation. 
39.0||||||| l' urbanisme est fait de multiples itérations |Aujourd'hui ,  l' urbanisme est fait de multiples itérations  qui bouleversent partiellement certains découpages professionnels . 
40.0||||||| sa réalisation |L'urbanisme ne peut donc plus être limité à la planification et à la conception de la ville , mais doit intégrer  sa réalisation  voire sa gestion . 
42.0||||||| l' urbanisme étant constitué de multiples itérations ,|Les villes étant complexes et singulières , et  l' urbanisme étant constitué de multiples itérations , le projet n'est pas seulement projet , il est aussi un analyseur des situations urbaines et un révélateur de leurs potentialités . 
43.0||||||| L'urbanisme doit donc s'appuyer sur une culture du projet | L'urbanisme doit donc s'appuyer sur une culture du projet  chez l' ensemble de ses intervenants . 
44.0||||||| Les sciences sociales urbaines | Les sciences sociales urbaines  elles-mêmes doivent se confronter à la logique du projet et de la conception . 
46.0||||||| le co-construisent .|L'espace urbain n'existe pas indépendamment des pratiques sociales qui y prennent place et qui  le co-construisent . 
47.0||||||| Les formes urbaines | Les formes urbaines  ne peuvent donc être abordées ni comme un réceptacle passif ou strictement fonctionnel dont les détails seraient sans implications , ni comme un outil qui pourrait en tant que tel servir à manipuler le social . 
48.0||||||| d' urbanisme qui soit seulement spatial ou seulement programmatique .|Il ne peut donc y avoir  d' urbanisme qui soit seulement spatial ou seulement programmatique . 
49.0||||le programme ,||| le fait que le projet informele programme ,comme le programme informe le projet |Mais  le fait que le projet informele programme ,comme le programme informe le projet  ne signifie pas pour autant que leurs temporalités , leurs modalités et leurs savoirs fusionnent. 
50.0||||||| les modalités d' échange , d' interface ,|Ce qu'il faut donc organiser tout spécifiquement , ce sont  les modalités d' échange , d' interface , entre les , projecteurs , et les , programmateurs ,. 
51.0||||||| les spécialistes des sciences sociales |Il faut noter que  les spécialistes des sciences sociales  comme les architectes peuvent être d' un côté ou de l' autre… 
53.0||||||| La production de la ville | La production de la ville  mobilise des acteurs variés , aux intérêts et aux modes de fonctionnement différents voire divergents . 
54.0||||||| la conception des actions urbaines |Les dispositifs urbanistiques , leurs responsables et leurs donneurs d' ordre doivent donc accorder une place particulière à l' analyse des jeux des acteurs et à leurs logiques spécifiques , pour pouvoir les associer à  la conception des actions urbaines  et les faire converger sur des projets communs . 
55.0||||||| L'intérêt général qu'il s'agit de faire émerger est de plus en plus , procédural ,, c'est-à-dire qu'il se définit et se dessine de plus en plus tout au long d' un processus créatif , sociopolitique et technico-économique | L'intérêt général qu'il s'agit de faire émerger est de plus en plus , procédural ,, c'est-à-dire qu'il se définit et se dessine de plus en plus tout au long d' un processus créatif , sociopolitique et technico-économique  complexe . 
57.0||||||| L'urbanisation continue | L'urbanisation continue  — y compris dans les pays déjà presque totalement urbanisés — sous la forme de la , métropolisation ,, c'est-à-dire de la concentration des richesses humaines et matérielles dans et autour des grandes agglomérations . 
58.0||||||| développement urbain ,|La maîtrise du  développement urbain , l' urbanisme à grande échelle , mais également les choix urbains de proximité nécessitent donc la prise en compte du fonctionnement des villes à cette nouvelle échelle métropolitaine élargie . 
59.0||||||| une addition de villages ni une mosaïque de quartiers .|Une métropole comme une ville n'est ni  une addition de villages ni une mosaïque de quartiers . 
60.0||||||| articulation dynamique entre le tout et les parties .|Elle est système et doit être pensée comme  articulation dynamique entre le tout et les parties . 
62.0||||||| d' agglomération forts et démocratiques ,|Aussi nécessite-t-il aujourd'hui à la fois des pouvoirs  d' agglomération forts et démocratiques , et une prise en compte des intérêts locaux au plus près des habitants et des usagers . 
64.0||||||| se développent |Les métropoles  se développent  par croissance interne , en se densifiant , en s'étendant à leur immédiate périphérie et en se recomposant , et par croissance externe , en absorbant dans leur aire de fonctionnement des villes et des bourgs , des villages et des zones rurales . 
65.0||||||| distendues , discontinues , hétérogènes et multipolarisées .|Elles forment ainsi un nouveau type de ville , les métapoles ,  distendues , discontinues , hétérogènes et multipolarisées . 
66.0||||||| faire la ville |L'urbanisme métapolitain est donc nécessairement varié et non doctrinal , car il doit  faire la ville  dans des contextes diversifiés , utiliser un vocabulaire riche et répondre à des demandes sociales disparates . 
68.0||||||| les habitants et toutes les activités n'ont ni les mêmes besoins ou envies vis-à-vis de la ville |Tous  les habitants et toutes les activités n'ont ni les mêmes besoins ou envies vis-à-vis de la ville  ni les mêmes moyens . 
69.0||||||| d' interactions |Certains ont un grand usage quotidien du potentiel  d' interactions  qu'offrent les villes et en particulier de la centralité , d' autres beaucoup moins . 
70.0||||||| espace appropriable et intensité urbaine ,|Les arbitrages qu'ils font entre  espace appropriable et intensité urbaine , entre vitesse et densité , entre intimité et urbanité , dépendent donc de la diversité de leurs activités , de leurs aspirations et de leurs imaginaires . 
72.0||||||| Les innovations peuvent certes contribuer à modifier les choix ,| Les innovations peuvent certes contribuer à modifier les choix , mais elles doivent s'inscrire dans le respect de cette diversité et de la démocratie . 
73.0||||||| la demande de maison individuelle avec jardin |De ce point de vue ,  la demande de maison individuelle avec jardin  doit être prise plus au sérieux qu'elle ne l' est généralement par les urbanistes . 
74.0||||||| les ensembles pavillonnaires durables .|On sait aujourd'hui assez bien faire les villes denses , beaucoup moins bien  les ensembles pavillonnaires durables . 
76.0||||||| La métropolisation ,| La métropolisation , la division du travail et la complexité croissante de la société redéfinissent les échelles de la ville . 
77.0||||||| a tendance à s'élargir |Tandis que le , chez-soi ,  a tendance à s'élargir  au quartier , se déplacer devient nécessaire pour accéder à la plupart des activités et fonctions de la ville . 
78.0||||||| Le droit à la mobilité devient ainsi un droit générique car il conditionne l' effectivité de la plupart des autres droits — au logement , au travail , à l' éducation , à la santé , aux loisirs , etc .| Le droit à la mobilité devient ainsi un droit générique car il conditionne l' effectivité de la plupart des autres droits — au logement , au travail , à l' éducation , à la santé , aux loisirs , etc . 
79.0||||||| L'urbanisme contemporain | L'urbanisme contemporain  doit donc attacher une importance accrue aux modes , lieux et temps des déplacements . 
81.0||||||| recompositions spatiales .|Le développement des technologies de l' information et de la communication ( TIC ) ne substitue pas simplement des télécommunications aux déplacements physiques , mais il suscite de nouvelles mobilités et provoque diverses  recompositions spatiales . 
82.0||||||| polarisations , fonctionnelles et sociales .|Il contribue notamment à modifier le contenu , les localisations et les formes des ,  polarisations , fonctionnelles et sociales . 
83.0||||||| Le développement des TIC | Le développement des TIC  a aussi des effets paradoxaux : tout ce qui se médiatise audiovisuellement tend à se banaliser grâce au développement accéléré des performances dans ce secteur . 
84.0||||||| une valeur économique et symbolique accrue à tout ce qui ne se télécommunique pas |Cela donne  une valeur économique et symbolique accrue à tout ce qui ne se télécommunique pas  : à ce qui se touche , se sent , se goûte , se vit dans le face-à-face , en direct . 
85.0||||||| l' urbanisme : d' une part , la qualité sensible des lieux importe de plus en plus , la notion d' ambiance multisensorielle |Il en résulte deux conséquences majeures du point de vue de  l' urbanisme : d' une part , la qualité sensible des lieux importe de plus en plus , la notion d' ambiance multisensorielle  revêtant une importance accrue ; 
86.0||||||| l' urbanisme doit être capable de jouer avec les événements et avec , l' être-ensemble , pour donner du sens aux lieux .|d' autre part ,  l' urbanisme doit être capable de jouer avec les événements et avec , l' être-ensemble , pour donner du sens aux lieux . 
88.0||||||| Le développement d' une ville | Le développement d' une ville  dépend pour une bonne part du dynamisme des acteurs . 
89.0||||||| l' image de marque de la ville .|Son potentiel dépend aussi de toutes sortes de richesses immatérielles , de l' intensité des réseaux sociaux locaux à  l' image de marque de la ville . 
90.0||||||| développement ,|L'urbanisme doit donc être capable de jouer non seulement sur le hard de la ville , mais également sur le soft , que ce soit dans les tâches de  développement , dans l' invention programmatique liée à la conception de projets urbains , dans la production d' événements susceptibles de laisser des traces urbaines , dans la cristallisation spatiale des potentiels culturels et sociaux . 
92.0|||||||( le développement |Dans une société où la très grande majorité de la population vit ou travaille dans des villes , l' urbanisme a des responsabilités accrues en matière économique ( le développement  dépend pour une bonne part de la qualité des villes ), en matière sociale ( les différenciations spatiales menacent toujours d' accroître les inégalités sociales ), en matière environnementale ( les villes constituent aujourd'hui des éléments clefs des écosystèmes ). 
93.0||||||| L'urbanisme | L'urbanisme  doit donc s'inscrire dans la problématique du développement durable , qui implique de rendre aussi conciliables que possible les exigences de développement économique qui sont de l' ordre de la , performance ,, les exigences d' équité sociale qui sont de l' ordre de la , justice ,, et les exigences environnementales qui sont de l' ordre de l', éthique ,. 
94.0||||||| s'agit d', axiomatiques ,|Il  s'agit d', axiomatiques , différentes , irréductibles les unes aux autres . 
95.0||||||| L'urbanisme nécessite donc inévitablement des compromis , mais il est aussi potentiellement un outil possible pour concevoir ces compromis .| L'urbanisme nécessite donc inévitablement des compromis , mais il est aussi potentiellement un outil possible pour concevoir ces compromis . 
96.0||||||| la gouvernance locale .|Il est à ce titre un instrument clef dans  la gouvernance locale . 
98.0||||||| l' urbanisme |L'enseignement de  l' urbanisme  doit s'adresser autant que possible à des étudiants ayant déjà une formation dans un domaine scientifique ou artistique , ou disposant déjà d' un savoir-faire professionnel spécifique . 
99.0||||||| d' études urbaines ( sciences sociales appliquées à la ville ) peuvent également — à certaines conditions — constituer des préparations aux études d' urbanisme .|Toutefois , des licences  d' études urbaines ( sciences sociales appliquées à la ville ) peuvent également — à certaines conditions — constituer des préparations aux études d' urbanisme . 
101.0||||||| , urbaniser |L'enseignement de l' urbanisme doit viser à  , urbaniser  , ces connaissances ou ces expériences , c'est-à-dire les adapter au champ de l' urbanisme , et à développer des compétences pointues en économie urbaine , sociologie urbaine , architecture urbaine , géographie urbaine , écologie urbaine , etc . 3 . 
102.0||||||| des projets communs ,|Il doit apprendre parallèlement à ces divers spécialistes à travailler ensemble sur des thématiques communes ( logement , transports , planification , environnement , etc .) et sur  des projets communs , pour développer une connaissance réciproque des modes de raisonnement et des référentiels des uns et des autres . 
104.0||||||| une culture urbaine commune internationale ,|Il doit initier à  une culture urbaine commune internationale , par des enseignements , par une pratique intense de la lecture , par des visites et par des voyages d' études . 
106.0||||||| La formation des urbanistes | La formation des urbanistes  nécessite une formation à la pratique du projet et de la représentation , au management de projet , à l' organisation , à l' analyse et à la connaissance des jeux d' acteurs . 
108.0||||||| La formation des urbanistes | La formation des urbanistes  est plus efficace si les étudiants font l' expérience du débat , de la vie associative , de diverses formes de participation . 
110.0||||||| Ce type de formation nécessite des instituts universitaires spécialisés , composés d' équipes permanentes pluridisciplinaires ,| Ce type de formation nécessite des instituts universitaires spécialisés , composés d' équipes permanentes pluridisciplinaires , mais mobilisant en réseau d' autres organismes , disciplinaires ,. 8 . 
112.0||||||| doivent associer des professionnels à la formation ,|Pour cela , ils  doivent associer des professionnels à la formation , et développer une activité de recherche . 
113.0||||||| la formation continue |Leur implication dans  la formation continue  est nécessaire et leur sera utile en retour comme lien avec la pratique . 
114.0||||||| en urbanisme |Positions concernant la recherche sur les villes et  en urbanisme  1 . 
116.0||||||| l' urbanisme ,|D'une part , il y a des recherches sur les villes et  l' urbanisme , d' autre part des recherches pour l' urbanisme ou , en , urbanisme . 
117.0||||||| s'inscrivent dans des perspectives sensiblement différentes |La frontière entre ces deux types de recherches doit être aussi peu étanche que possible , même si elles  s'inscrivent dans des perspectives sensiblement différentes  et relèvent de critères d' évaluation distincts . 
119.0||||||| l' habitat ou le projet urbain |Ces recherches peuvent être disciplinaires ( économie urbaine par exemple ) ou pluridisciplinaires et thématiques ( sur  l' habitat ou le projet urbain  par exemple ). 
120.0||||||| l' urbanisme que pour l' urbanisme ( sur les outils des projets urbains par exemple )|Les recherches tant sur  l' urbanisme que pour l' urbanisme ( sur les outils des projets urbains par exemple ) sont aujourd'hui insuffisamment nombreuses et mériteraient d' être développées . 
122.0||||||| des thématiques urbaines ou urbanistiques .|Il importe donc d' offrir des alternatives universitaires attractives pour les chercheurs qui souhaitent travailler sur  des thématiques urbaines ou urbanistiques . 
124.0||||||| l' urbanisme |Les relations entre les acteurs — professionnels , politiques et sociaux — du champ de  l' urbanisme  et les chercheurs gagnent à être médiatisées ( travaillées par des intermédiaires ) parce qu'a priori ni les questionnements , ni les langages , ni les temporalités , ni les critères de validité ne sont communs . 
125.0||||||| mettre sur pied des interfaces |Il est donc utile de  mettre sur pied des interfaces  qui transforment les problèmes qui se posent aux acteurs en questions aux chercheurs , et qui réciproquement transforment les résultats des recherches en informations utilisables par les acteurs . 
126.0||||||| Les organismes de recherche incitative , la presse , les institutions de formation initiale et continue | Les organismes de recherche incitative , la presse , les institutions de formation initiale et continue  peuvent aider à ce rôle d' interface . 
128.0||||||| aux progrès des pratiques professionnelles |La recherche peut contribuer  aux progrès des pratiques professionnelles  en participant à des expérimentations . 
129.0||||||| opérations ,|Mais les expérimentations sont souvent assez difficiles dans le domaine de l' urbanisme , vu l' ampleur des  opérations , leur complexité et leur durée . 
130.0||||||| d' opérations innovantes |Il est en partie possible de pallier cette difficulté en associant des chercheurs au suivi  d' opérations innovantes  et en développant des évaluations concomitantes et a posteriori […] 5 . 
131.0||||||| Les investissements urbains sont très coûteux et engagent l' avenir | Les investissements urbains sont très coûteux et engagent l' avenir  à long terme . 
132.0||||||| LA RECHERCHE URBAINE |Il serait utile que l' on y consacre des moyens d' étude et de recherche bien plus importants qu'aujourd'hui ... MANIFESTE POUR  LA RECHERCHE URBAINE  
133.0||||||| l' urbanisme de haut niveau ,|Il y a aujourd'hui un véritable déficit du côté de  l' urbanisme de haut niveau , notamment par manque de concepts nouveaux répondant aux enjeux urbains contemporains ( mixité , durabilité , mobilité , attractivité ...). 
134.0||||||| se replier sur leurs disciplines .|De leur côté , les chercheurs ont tendance à  se replier sur leurs disciplines . 
135.0||||||| les ramener |Il faut donc  les ramener  sur le terrain de l' urbanisme , en les valorisant . 
136.0||||||| l' intervention urbaine de faire face au défi de la maîtrise des grandes métropoles .|Car il y a un besoin de concepts scientifiques permettant à  l' intervention urbaine de faire face au défi de la maîtrise des grandes métropoles . 
137.0||||||| le Grand Paris |La consultation sur  le Grand Paris  a démontré cette nécessité , à défaut d' apporter de nouvelles façons de penser et d' agir . 
138.0||||||| faut donc relancer la recherche urbaine autour des grands enjeux sociétaux .|Il  faut donc relancer la recherche urbaine autour des grands enjeux sociétaux . 
139.0||||||| le monde de la recherche est un , monde ,|Mais  le monde de la recherche est un , monde , avec ses paradigmes , ses temporalités , son vocabulaire , ses règles . 
140.0||||||| l' action ,.|Pour pouvoir utiliser le mobiliser , il faut donc des , traducteurs , et des , médiateurs , avec les , mondes de  l' action ,. 
141.0||||||| l' action .|Il faut se donner les moyens de transformer les résultats ( et les questions ) de la recherche en informations et connaissances utilisables par les mondes de  l' action . 
142.0||||||| l' action |Et réciproquement , il faut se donner les moyens de transformer les problèmes de  l' action  en questions compréhensibles par le monde de la recherche , susceptibles de l' intéresser ( intellectuellement et ... matériellement ...). 
143.0||||||| Les questionnements , les temporalités , les langages des deux mondes | Les questionnements , les temporalités , les langages des deux mondes  sont très différents . 
144.0||||||| n'ont à résoudre des problèmes |De plus , bien des acteurs  n'ont à résoudre des problèmes  , qu'une fois ,, c'est-à-dire qu'ils n'ont pas le sentiment qu'un investissement ( nécessairement à moyen et long terme ) puisse les aider . 
145.0||||||| des dispositifs de médiation et de traduction |Il faut donc  des dispositifs de médiation et de traduction  dans les deux sens . 
147.0|||||||( urbanisme , aménagement , logement , transports , etc .).|D'abord des dispositifs capables de faire se croiser les politiques scientifiques avec les problèmes rencontrés par les acteurs et avec les politiques thématiques ( urbanisme , aménagement , logement , transports , etc .). 
148.0||||Plan construction et architecture||| faudrait créer des organismes comme le Plan construction et architectureancienne manière ,|Pour cela , il  faudrait créer des organismes comme le Plan construction et architectureancienne manière , avec les ministères , les collectivités locales ( une coopérative des communautés urbaines par exemple , un style de DIFU allemand [Deutsches Institut für Urbanistik]), des acteurs professionnels innovants , voire des organisations professionnelles , des universitaires et des chercheurs. 
149.0||||||| ses propres moyens de financement : cotisations des collectivités locales , sponsoring des acteurs privés ,|Ce dispositif aurait  ses propres moyens de financement : cotisations des collectivités locales , sponsoring des acteurs privés , subventions de l' État . 
150.0||||||| d' identifier des thèmes émergents |Par ailleurs , il est utile que les organismes sans enjeux immédiats , ni académiques , ni professionnels , jouent un rôle dynamiseur en étant capables  d' identifier des thèmes émergents  à mettre à l' agenda de la recherche . 
151.0||||||| l' aménagement .|L'Institut pour la ville en mouvement ( IVM ) est un bon exemple de ce type de démarche indépendante des jeux d' acteurs de l' université et de  l' aménagement . 
153.0||||||| structurer la recherche sur les villes , sur l' urbanisme et pour l' urbanisme .|Un deuxième type de dispositif devrait permettre de  structurer la recherche sur les villes , sur l' urbanisme et pour l' urbanisme . 
154.0||||||| l' ancrage disciplinaire des équipes ( leur excellence et leur reconnaissance dans leur propre discipline )|Il faut faire face en effet à une double exigence :  l' ancrage disciplinaire des équipes ( leur excellence et leur reconnaissance dans leur propre discipline ) et la pluridisciplinarité ( qui s'organise sur des thèmes : logement , transport , etc .). 
155.0||||||| des équipes ayant une certaine consistance , travaillant dans des laboratoires bien identifiés .|Pour cela , il faut  des équipes ayant une certaine consistance , travaillant dans des laboratoires bien identifiés . 
156.0||||||| La pluridisciplinarité ne doit pas affaiblir la qualité scientifique dans une sorte de culture générale .| La pluridisciplinarité ne doit pas affaiblir la qualité scientifique dans une sorte de culture générale . 
157.0||||||| l' urbain .|Il faut que l' ancrage disciplinaire serve aussi à féconder les recherches thématiques , notamment en favorisant les transferts théoriques , méthodologiques des recherches qui avancent sur d' autres thèmes que  l' urbain . 
158.0||||||| Le financement devrait être assuré principalement par des organismes légitimes scientifiquement du type Agence nationale de la recherche ,| Le financement devrait être assuré principalement par des organismes légitimes scientifiquement du type Agence nationale de la recherche , et par les universités elles-mêmes . 
160.0||||||| un troisième type de dispositif assurerait le lien entre les chercheurs et les acteurs professionnels .|Enfin ,  un troisième type de dispositif assurerait le lien entre les chercheurs et les acteurs professionnels . 
161.0||||||| centres hospitaliers universitaires ( CHU ),|Je pense au modèle des  centres hospitaliers universitaires ( CHU ), où des cliniciens de haut niveau travaillent aux côtés de chercheurs ou bien sont eux-mêmes impliqués dans la recherche . 
162.0||||||| des problèmes urbanistiques complexes ,|Des centres urbanistiques universitaires ( CUU ) pourraient alors traiter  des problèmes urbanistiques complexes , un peu comme ce qui s'est passé avec certaines équipes du concours sur le Grand Paris , mais en travaillant sur la durée . 
163.0||||||| pourraient |Certains gros instituts d' urbanisme  pourraient  devenir des CUU et assurer ainsi simultanément la formation de jeunes urbanistes , mais aussi traiter des problèmes trop lourds et trop complexes pour une équipe classique d' urbanistes privés ou publics . 
164.0||||||| chaque projet opérationnel .|Ces CUU seraient financés en partie par les contrats liés à  chaque projet opérationnel . 
165.0||||||| la mobilisation des chercheurs comme experts , ce qui ne passe pas forcément par une commande de recherche .|De manière générale , il faut favoriser  la mobilisation des chercheurs comme experts , ce qui ne passe pas forcément par une commande de recherche . 
166.0||||||| faire avancer des projets .|Mais il faut pouvoir utiliser leurs méthodologies et leurs savoirs pour  faire avancer des projets . 
167.0||||||| un entretien avec François Ascher par Ariella Masboungi ,|D'après  un entretien avec François Ascher par Ariella Masboungi , le 1er mai 2009 ; 
168.0||||||| Urbanisme ,|publié dans  Urbanisme , no 367 , juillet-août 2009 À bâtons rompus Entretien avec François Ascher par Ariella Masboungi les 30 avril , 7 mai , 14 mai , 19 mai , 27 mai et 3 juin 2009 , avec la collaboration d' Olivia Barbet-Massin . 
170.0||||||| L'unanimité du choix du jury souligne la reconnaissance de ma fonction de passeur | L'unanimité du choix du jury souligne la reconnaissance de ma fonction de passeur  et renforce la valeur que j'attache à ce prix qui m'émeut beaucoup . 
171.0||||||| l' année dernière , d' un prix spécial ).|Cette reconnaissance dépasse celle de mes pairs qu'il me semble avoir déjà obtenue ( d' où mon refus ,  l' année dernière , d' un prix spécial ). 
172.0||||||| l' ouverture de son champ .|Le fait que , cette année , le jury ait choisi quelqu'un de différent des lauréats précédents , généralement concepteurs urbains , me paraît crédibiliser encore plus le Grand Prix de l' urbanisme en montrant  l' ouverture de son champ . 
173.0||||||| l' agence de l' agglomération bordelaise |Je me sens un peu dans la même position que Francis Cuillier , directeur de  l' agence de l' agglomération bordelaise  ( Grand Prix de l' urbanisme 2006 ), lui-même également très différent des autres détenteurs du prix . 
174.0||||||| ses activités en agence d' urbanisme qu'à la Datar ou encore au Predit ,|Francis Cuillier a essayé de laisser des traces tant dans  ses activités en agence d' urbanisme qu'à la Datar ou encore au Predit , donc dans des activités multiples et originales . 
175.0||||||| l' unanimité constitue , en outre , un signe de portage fort de la recherche et souligne la nécessité , accrue par la conjoncture actuelle , de la recherche urbaine .|Qu'un jury hétérogène ait voté à  l' unanimité constitue , en outre , un signe de portage fort de la recherche et souligne la nécessité , accrue par la conjoncture actuelle , de la recherche urbaine . 
176.0||||||| l' après-crise , celles d' un nouveau cycle économique qui serait à fonder sur des technologies environnementales , sur la modification des modes de vie ...|Les notions que nous utilisons datent et nous n'avons que peu investi sur les questions actuelles , celles de  l' après-crise , celles d' un nouveau cycle économique qui serait à fonder sur des technologies environnementales , sur la modification des modes de vie ... 
177.0||||||| leur impact sur la ville .|À l' Institut pour la ville en mouvement , je lance une commission d' audition qui interrogera les praticiens sur les cleantechs ( clean technologies ) aux États-Unis , l' importance qu'elles prennent et  leur impact sur la ville . 
178.0||||||| l' urbanisme |Qu'un chercheur puisse avoir le Grand Prix de  l' urbanisme  est utile — c'est un précédent qui ouvrira de nouvelles perspectives à des collaborations entre praticiens et chercheurs . 
179.0||||||| L'excellent accueil que reçoit mon prix et les nombreux témoignages qui me sont faits | L'excellent accueil que reçoit mon prix et les nombreux témoignages qui me sont faits  vont au-delà de ma personne . 
180.0||||||| des voies d' avenir pour mes successeurs .|Je pense que ce prix a salué la rencontre entre la recherche urbaine et la pratique professionnelle et ouvre  des voies d' avenir pour mes successeurs . 
183.0||||||| sais utiliser les idées des autres |Je n'ai pas beaucoup d' idées personnelles , mais je  sais utiliser les idées des autres  dans un autre contexte ., Question d' ego 
184.0||||||| n'ai pas besoin de jouer à la star ...|Je  n'ai pas besoin de jouer à la star ... Question d' ego ! 
187.0||||||| j'étais le plus intelligent et le plus paresseux de ses enfants .|Ma mère m'a toujours dit que  j'étais le plus intelligent et le plus paresseux de ses enfants . 
188.0||||||| j'étais intelligent .|J'ai donc toujours gardé en réserve une capacité de travail pour prouver aux autres que  j'étais intelligent . 
189.0||||||| ne pouvais pas entrer en compétition avec mon frère aîné qui avait deux fois réussi le concours général .|Je  ne pouvais pas entrer en compétition avec mon frère aîné qui avait deux fois réussi le concours général . 
190.0||||||| un peu plus .|Mon moyen était de laisser entendre que je serais très fort si je travaillais  un peu plus . 
191.0||||||| un gros potentiel non exploité ,|Puisque j'avais  un gros potentiel non exploité , je n'avais pas besoin de frimer . 
